iter	Passed	Remaining
4773	301154	14256
4774	301218	14193
4775	301278	14130
4776	301339	14067
4777	301401	14004
4778	301463	13940
4779	301556	13879
4780	301648	13817
4781	301706	13754
4782	301766	13690
4783	301831	13627
4784	301894	13564
4785	301956	13501
4786	302015	13438
4787	302075	13375
4788	302136	13311
4789	302198	13248
4790	302260	13185
4791	302323	13122
4792	302386	13059
4793	302446	12996
4794	302507	12933
4795	302570	12869
4796	302631	12806
4797	302692	12743
4798	302755	12680
4799	302819	12617
4800	302880	12554
4801	302941	12491
4802	303001	12427
4803	303062	12364
4804	303122	12301
4805	303185	12238
4806	303251	12175
4807	303311	12112
4808	303372	12049
4809	303433	11985
4810	303494	11922
4811	303555	11859
4812	303615	11796
4813	303677	11733
4814	303740	11670
4815	303806	11607
4816	303866	11544
4817	303927	11480
4818	303988	11417
4819	304048	11354
4820	304110	11291
4821	304172	11228
4822	304241	11165
4823	304303	11102
4824	304364	11039
4825	304429	10976
4826	304488	10912
4827	304565	10850
4828	304627	10787
4829	304686	10723
4830	304752	10660
4831	304817	10597
4832	304878	10534
4833	304938	10471
4834	304998	10408
4835	305058	10345
4836	305119	10282
4837	305180	10218
4838	305244	10155
4839	305307	10092
4840	305368	10029
4841	305430	9966
4842	305491	9903
4843	305552	9840
4844	305612	9777
4845	305673	9713
4846	305735	9650
4847	305800	9587
4848	305860	9524
4849	305920	9461
4850	305980	9398
4851	306039	9335
4852	306100	9271
4853	306161	9208
4854	306221	9145
4855	306311	9083
4856	306374	9020
4857	306436	8957
4858	306507	8894
4859	306567	8831
4860	306630	8768
4861	306692	8704
4862	306752	8641
4863	306817	8578
4864	306878	8515
4865	306940	8452
4866	307001	8389
4867	307062	8326
4868	307122	8263
4869	307183	8199
4870	307244	8136
4871	307305	8073
4872	307368	8010
4873	307429	7947
4874	307489	7884
4875	307551	7821
4876	307613	7758
4877	307672	7694
4878	307732	7631
4879	307795	7568
4880	307857	7505
4881	307918	7442
4882	307986	7379
4883	308050	7316
4884	308110	7253
4885	308170	7190
4886	308232	7127
4887	308297	7064
4888	308357	7000
4889	308418	6937
4890	308479	6874
4891	308539	6811
4892	308600	6748
4893	308661	6685
4894	308722	6622
4895	308786	6559
4896	308846	6496
4897	308908	6432
4898	308969	6369
4899	309029	6306
4900	309090	6243
4901	309151	6180
4902	309211	6117
4903	309271	6054
4904	309333	5991
4905	309394	5928
4906	309457	5864
4907	309520	5801
4908	309582	5738
4909	309643	5675
4910	309703	5612
4911	309767	5549
4912	309829	5486
4913	309890	5423
4914	309950	5360
4915	310013	5297
4916	310075	5234
4917	310134	5171
4918	310196	5107
4919	310260	5044
4920	310319	4981
4921	310380	4918
4922	310440	4855
4923	310501	4792
4924	310562	4729
4925	310621	4666
4926	310682	4603
4927	310745	4540
4928	310808	4477
4929	310870	4413
4930	310931	4350
4931	310995	4287
4932	311057	4224
4933	311118	4161
4934	311182	4098
4935	311241	4035
4936	311303	3972
4937	311365	3909
4938	311426	3846
4939	311485	3783
4940	311547	3720
4941	311608	3657
4942	311669	3594
4943	311731	3530
4944	311793	3467
4945	311853	3404
4946	311914	3341
4947	311977	3278
4948	312037	3215
4949	312097	3152
4950	312159	3089
4951	312219	3026
4952	312281	2963
4953	312343	2900
4954	312406	2837
4955	312467	2774
4956	312528	2711
4957	312590	2647
4958	312650	2584
4959	312713	2521
4960	312775	2458
4961	312836	2395
4962	312899	2332
4963	312960	2269
4964	313020	2206
4965	313082	2143
4966	313144	2080
4967	313205	2017
4968	313267	1954
4969	313329	1891
4970	313390	1828
4971	313451	1765
4972	313510	1702
4973	313573	1639
4974	313635	1576
4975	313768	1513
4976	313830	1450
4977	313890	1387
4978	313952	1324
4979	314011	1261
4980	314077	1198
4981	314138	1134
4982	314200	1071
4983	314265	1008
4984	314329	945
4985	314393	882
4986	314454	819
4987	314517	756
4988	314578	693
4989	314639	630
4990	314702	567
4991	314765	504
4992	314832	441
4993	314895	378
4994	314956	315
4995	315015	252
4996	315077	189
4997	315137	126
4998	315203	63
4999	315269	0
