iter	Logloss
2927	0.1786200964
2928	0.1785210874
2929	0.1785063864
2930	0.1784224082
2931	0.1783797116
2932	0.1782866326
2933	0.1782414017
2934	0.1782250675
2935	0.1781232178
2936	0.1780826895
2937	0.1779602088
2938	0.1778939004
2939	0.1778717063
2940	0.1778512305
2941	0.177829315
2942	0.1777535701
2943	0.1776970984
2944	0.1776244254
2945	0.1775895539
2946	0.1775745073
2947	0.1775629032
2948	0.177522857
2949	0.1774732226
2950	0.177432901
2951	0.1773681929
2952	0.1772941049
2953	0.1772840322
2954	0.1772046079
2955	0.1771398032
2956	0.1771185625
2957	0.1769792892
2958	0.1768774307
2959	0.176731169
2960	0.1767201901
2961	0.1766605005
2962	0.1766209324
2963	0.1765351731
2964	0.1764413929
2965	0.176411498
2966	0.1763364939
2967	0.1762904115
2968	0.1762550417
2969	0.1761385057
2970	0.1760386849
2971	0.1759337252
2972	0.1758632389
2973	0.1757835691
2974	0.1757270438
2975	0.1755907681
2976	0.1755624214
2977	0.1754562894
2978	0.1754373455
2979	0.1753176101
2980	0.1752523781
2981	0.1752079395
2982	0.175169523
2983	0.1750943625
2984	0.1750870069
2985	0.1750087981
2986	0.1749613707
2987	0.1748488434
2988	0.1748002042
2989	0.1747029083
2990	0.17463952
2991	0.1745225359
2992	0.1744296805
2993	0.1743454687
2994	0.1742472553
2995	0.1742143384
2996	0.174137144
2997	0.1740478572
2998	0.1739868076
2999	0.1739328959
3000	0.1738639526
3001	0.1738585459
3002	0.1738348002
3003	0.1738114214
3004	0.1736688779
3005	0.1735627001
3006	0.1734796711
3007	0.1734472086
3008	0.1734233593
3009	0.1733610023
3010	0.1731878096
3011	0.1730860889
3012	0.1729938923
3013	0.172985307
3014	0.1728896382
3015	0.1728643288
3016	0.172845569
3017	0.172673675
3018	0.1726669508
3019	0.1725152852
3020	0.1724456634
3021	0.1723751636
3022	0.1722386205
3023	0.172207537
3024	0.1720910757
3025	0.1720642829
3026	0.1719917285
3027	0.1719337581
3028	0.1719150381
3029	0.1718556245
3030	0.1717862866
3031	0.1717408473
3032	0.1716889696
3033	0.171566847
3034	0.1714758512
3035	0.1714418474
3036	0.1713526943
3037	0.1713144375
3038	0.1712499712
3039	0.1712207959
3040	0.171157156
3041	0.1711396488
3042	0.1710900227
3043	0.1710411893
3044	0.1710377131
3045	0.1709805431
3046	0.1709154274
3047	0.1708732253
3048	0.1707860743
3049	0.170673239
3050	0.170615835
3051	0.170569478
3052	0.1705411937
3053	0.1704923544
3054	0.1704484584
3055	0.1703855202
3056	0.170269629
3057	0.1702244394
3058	0.1701458233
3059	0.1700997648
3060	0.1700158308
3061	0.1699175555
3062	0.1698348994
3063	0.16972635
3064	0.1696281455
3065	0.1695701936
3066	0.1695294302
3067	0.169464179
3068	0.1694137742
3069	0.1693460538
3070	0.1692781969
3071	0.1692217584
3072	0.1691562334
3073	0.169114151
3074	0.1690459835
3075	0.1690166543
3076	0.1689557225
3077	0.1689024937
3078	0.1688246625
3079	0.1688108065
3080	0.1688062142
3081	0.1687367976
3082	0.1686845183
3083	0.1686201189
3084	0.1686119117
3085	0.16852518
3086	0.1684354679
3087	0.1683691373
3088	0.168298666
3089	0.1682498985
3090	0.1681941849
3091	0.1681570702
3092	0.168104882
3093	0.1680747818
3094	0.1680611274
3095	0.1679681943
3096	0.1679163509
3097	0.1677900031
3098	0.1677767334
3099	0.1676914479
3100	0.1675664799
3101	0.1675052303
3102	0.1674853766
3103	0.1674450584
3104	0.1674058159
3105	0.1673284985
3106	0.1672798274
3107	0.1672004382
3108	0.1670646845
3109	0.1669843926
3110	0.1669077655
3111	0.1668759539
3112	0.1668571303
3113	0.1668194138
3114	0.1666131343
3115	0.1665734959
3116	0.166536927
3117	0.1664283728
3118	0.1663881983
3119	0.1663433789
3120	0.1663306209
3121	0.1663111284
3122	0.1662634181
3123	0.166233886
3124	0.166148794
3125	0.1660666183
3126	0.16603243
3127	0.1659800811
3128	0.1659304969
3129	0.1658742582
3130	0.1658295791
3131	0.165783994
3132	0.1657237204
3133	0.1656352566
3134	0.1655137532
3135	0.1655061211
3136	0.1653867639
3137	0.1652981793
3138	0.1652286538
3139	0.1651960451
3140	0.1651348245
3141	0.1650565416
3142	0.1650013463
3143	0.1649662581
3144	0.1649495051
3145	0.164942723
3146	0.1648980417
3147	0.1648864721
3148	0.164837059
3149	0.1647844464
3150	0.1647518485
3151	0.1646813388
3152	0.1646567665
3153	0.1645983666
3154	0.1645300968
3155	0.1644826096
3156	0.1644167198
3157	0.1643051266
3158	0.1642660908
3159	0.1642536228
3160	0.1642109305
3161	0.164167289
3162	0.1641260823
3163	0.1640867158
3164	0.1640491047
3165	0.1639549816
3166	0.1638090728
3167	0.1637555737
3168	0.1637157988
3169	0.1637045622
3170	0.1636497491
3171	0.1636289593
3172	0.1635311039
3173	0.1634707135
3174	0.1634108298
3175	0.1633936297
3176	0.1633821739
3177	0.163320734
3178	0.1632344278
3179	0.163153906
3180	0.1631117375
3181	0.1629937123
3182	0.1629829449
3183	0.1629626063
3184	0.1628972618
3185	0.1627955707
3186	0.1627673978
3187	0.1627006685
3188	0.1626806838
3189	0.1626419252
3190	0.1626079827
3191	0.1625340721
3192	0.1624843186
3193	0.162363049
3194	0.1623275875
3195	0.1622564478
3196	0.162204748
3197	0.1621890763
3198	0.1621228242
3199	0.1620726171
3200	0.1618983535
3201	0.1618654745
3202	0.16181298
3203	0.161783603
3204	0.1616301448
3205	0.161592049
3206	0.1615654841
3207	0.1614328642
3208	0.1613246076
3209	0.1613204
3210	0.1612416583
3211	0.1612368751
3212	0.1612122416
3213	0.1611690951
3214	0.161125757
3215	0.1611118968
3216	0.1610943689
3217	0.1610050493
3218	0.1609289931
3219	0.160820554
3220	0.1607936563
3221	0.1607809411
3222	0.1607718552
3223	0.1606876354
3224	0.1605551436
3225	0.1604670071
3226	0.1604215025
3227	0.1603881302
3228	0.1603159153
3229	0.1603090382
3230	0.1602281765
3231	0.1602011868
3232	0.1601687749
3233	0.1601389606
3234	0.1600495071
3235	0.1600364916
3236	0.1599823016
3237	0.1599201387
3238	0.1599074735
3239	0.1598318131
3240	0.1597171925
3241	0.1596736141
3242	0.1595812846
3243	0.159480982
3244	0.159369749
3245	0.1593371445
3246	0.1593068793
3247	0.159300985
3248	0.1592716578
3249	0.1592368446
3250	0.1591082426
3251	0.1589829245
3252	0.1588794025
3253	0.1588619716
3254	0.1588220349
3255	0.1587047929
3256	0.1586901036
3257	0.158623194
3258	0.1585918704
3259	0.1584671029
3260	0.1583628586
3261	0.1583337664
3262	0.1583065103
3263	0.1582276898
3264	0.1581766428
3265	0.1581450937
3266	0.1581239462
3267	0.1580492725
3268	0.158021068
3269	0.1579612969
3270	0.1579525181
3271	0.15790951
3272	0.157858749
3273	0.1577736183
3274	0.1576634853
3275	0.15760435
3276	0.1575786791
3277	0.1575500679
3278	0.1574419419
3279	0.1574261134
3280	0.157380356
3281	0.1573069237
3282	0.1572565005
3283	0.1571505367
3284	0.1570993072
3285	0.1570354608
3286	0.156950259
3287	0.1568552717
3288	0.1568031309
3289	0.1567722332
3290	0.1567620395
3291	0.1566873204
3292	0.1566629824
3293	0.156594878
3294	0.1565578007
3295	0.1564394683
3296	0.1563676325
3297	0.1563486819
3298	0.1563311689
3299	0.1562340869
3300	0.1562174939
3301	0.1561652095
3302	0.1561145287
3303	0.1560662011
3304	0.1560195997
3305	0.156008406
3306	0.1559522256
3307	0.1559239619
3308	0.1558960474
3309	0.155722334
3310	0.1556584647
3311	0.1556474741
3312	0.1556202252
3313	0.1555656494
3314	0.1555131849
3315	0.1554488178
3316	0.1554366728
3317	0.1553732689
3318	0.1553255524
3319	0.1552319154
3320	0.1551897719
3321	0.1551753008
3322	0.1551140988
3323	0.1550941713
3324	0.1550810914
3325	0.1550726401
3326	0.1550358835
3327	0.155013576
3328	0.1549761174
3329	0.1548996644
3330	0.1547969232
3331	0.1547497779
3332	0.1546589346
3333	0.1545571257
3334	0.1545120467
3335	0.1544856437
3336	0.1544820268
3337	0.1544694227
3338	0.1544475858
3339	0.1544236784
3340	0.1543800186
3341	0.1542481617
3342	0.1541807798
3343	0.1541308298
3344	0.1540728859
3345	0.1539950394
3346	0.1539699004
3347	0.1539331838
3348	0.1539188043
3349	0.1538992254
3350	0.1537936797
3351	0.153717194
3352	0.1536504428
3353	0.1535872959
3354	0.1535789788
3355	0.1535476294
3356	0.1535200725
3357	0.1534631154
3358	0.1534220615
3359	0.1533689263
3360	0.1533309932
3361	0.1532601783
3362	0.1531950218
3363	0.153126693
3364	0.1530899315
3365	0.1530427737
3366	0.1529918897
3367	0.1529452148
3368	0.1528985885
3369	0.1528875576
3370	0.1527699921
3371	0.1527166126
3372	0.1526330521
3373	0.1525792411
3374	0.1525393807
3375	0.1523927702
3376	0.1523787846
3377	0.1522742614
3378	0.1522515653
3379	0.1521990432
3380	0.1521222682
3381	0.1520900421
3382	0.1520491209
3383	0.1519656263
3384	0.1519368671
3385	0.1517713725
3386	0.1517172574
3387	0.1516829428
3388	0.1516137686
3389	0.1515856702
3390	0.1515431868
3391	0.1515237805
3392	0.1514978439
3393	0.151446044
3394	0.1514183
3395	0.1513564681
3396	0.1513223522
3397	0.1512531174
3398	0.1511643652
3399	0.1510834836
3400	0.1510719996
3401	0.1510425677
3402	0.1509909974
3403	0.1509307801
3404	0.1508999208
3405	0.150832661
3406	0.1507735576
3407	0.1506870816
3408	0.1506605622
3409	0.1505637369
3410	0.1505286928
3411	0.150494385
3412	0.1504540259
3413	0.1503979186
3414	0.1503553468
3415	0.1503498874
3416	0.1502903383
3417	0.1502844382
3418	0.1502677275
3419	0.1502156624
3420	0.1501442675
3421	0.150080591
3422	0.1500431102
3423	0.1500043274
3424	0.1499714476
3425	0.149904338
3426	0.1498444458
3427	0.1498172421
3428	0.1498064692
3429	0.149788968
3430	0.149738836
3431	0.1497097274
3432	0.1496600225
3433	0.1496034025
3434	0.1495892226
3435	0.1495331861
3436	0.1494559733
3437	0.1494268215
3438	0.1493915915
3439	0.1493762719
3440	0.1492998717
3441	0.1492581551
3442	0.1492411825
3443	0.1492002127
3444	0.1491622537
3445	0.1491474152
3446	0.149106624
3447	0.1490293217
3448	0.1489692699
3449	0.148910861
3450	0.1488761158
3451	0.1488314636
3452	0.1487887203
3453	0.1487555566
3454	0.1486621286
3455	0.1486286681
3456	0.1485613466
3457	0.1485565042
3458	0.1485291827
3459	0.1484682261
3460	0.1484354095
3461	0.1484138934
3462	0.1482507439
3463	0.1482344607
3464	0.1481704588
3465	0.14810019
3466	0.1480506088
3467	0.1480016739
3468	0.1479906469
3469	0.1479288843
3470	0.1478470697
3471	0.1477570055
3472	0.1477491395
3473	0.1477405925
3474	0.1476827735
3475	0.1476011408
3476	0.1475433271
3477	0.147466391
3478	0.1474378782
3479	0.147337054
3480	0.1473126126
3481	0.147282858
3482	0.147226491
3483	0.1471625905
3484	0.1471361739
3485	0.1471213203
3486	0.1470856382
3487	0.1470343472
3488	0.1470082464
3489	0.146938234
3490	0.1468865281
3491	0.1468527954
3492	0.1467929938
3493	0.146758326
3494	0.14670183
3495	0.1466535865
3496	0.1466430848
3497	0.1465960725
3498	0.1465477414
3499	0.1464813445
3500	0.1464152681
3501	0.1463861757
3502	0.1463217856
3503	0.146275213
3504	0.1462237642
3505	0.1461509579
3506	0.1461339552
3507	0.1460490098
3508	0.1459961416
3509	0.1459608676
3510	0.1459293372
3511	0.1459185343
3512	0.145873029
3513	0.1457471585
3514	0.1456863428
3515	0.1456659852
3516	0.1456251342
3517	0.1455618403
3518	0.1454865423
3519	0.1454154452
3520	0.1453218447
3521	0.1452700243
3522	0.1452163735
3523	0.145150483
3524	0.1451140853
3525	0.1450871911
3526	0.1450428896
3527	0.1450094484
3528	0.1449832889
3529	0.1449397398
3530	0.1448273046
3531	0.1447864415
3532	0.1446316838
3533	0.1446122411
3534	0.1445388423
3535	0.1444886988
3536	0.1444517801
3537	0.144379234
3538	0.1443285535
3539	0.1442795334
3540	0.1442433439
3541	0.1441715728
3542	0.1441627056
3543	0.1441208843
3544	0.1440645643
3545	0.1439632953
3546	0.1438832122
3547	0.1438707081
3548	0.1438511516
3549	0.1438318655
3550	0.1438217737
3551	0.1437547397
3552	0.1437474195
3553	0.1437387573
3554	0.1437202103
3555	0.1436515289
3556	0.1435709734
3557	0.1435421399
3558	0.1435107437
3559	0.1434652586
3560	0.1433715648
3561	0.1433089616
3562	0.1432131748
3563	0.1431361288
3564	0.1430927262
3565	0.1430413155
3566	0.1429614782
3567	0.1429511712
3568	0.1428921596
3569	0.1428379095
3570	0.1427940578
3571	0.1427663967
3572	0.1426646181
3573	0.1426518854
3574	0.142631415
3575	0.1426143515
3576	0.1425768769
3577	0.1425417872
3578	0.1424942216
3579	0.142422815
3580	0.1423993174
3581	0.1423395468
3582	0.1423310476
3583	0.1422671712
3584	0.1422405314
3585	0.1422164629
3586	0.1421705557
3587	0.1421495514
3588	0.1420679912
3589	0.14204351
3590	0.1419888673
3591	0.1419528692
3592	0.1419236964
3593	0.1419135798
3594	0.1418979294
3595	0.1418469905
3596	0.1417478396
3597	0.1417052906
3598	0.1416776465
3599	0.1416412297
3600	0.1415509949
3601	0.1415151979
3602	0.1414687724
3603	0.141362486
3604	0.1413349268
3605	0.1413092026
3606	0.1412518058
3607	0.1412457429
3608	0.1412271548
3609	0.1411849905
3610	0.1411509587
3611	0.1411251121
3612	0.1410952851
3613	0.141086496
3614	0.1410735552
3615	0.1410032759
3616	0.1409791236
3617	0.1409392657
3618	0.1409263502
3619	0.1408908118
3620	0.1408775972
3621	0.1408316449
3622	0.1407739157
3623	0.1407412312
3624	0.1407209834
3625	0.1406970833
3626	0.1406109122
3627	0.1405688009
3628	0.1404384687
3629	0.1404248106
3630	0.1403508874
3631	0.1402609214
3632	0.1402565715
3633	0.1402327983
3634	0.1402060655
3635	0.1401643515
3636	0.1401445321
3637	0.1401135365
3638	0.1400521567
3639	0.1400403819
3640	0.1400076041
3641	0.139981154
3642	0.1399400065
3643	0.1398589925
3644	0.139800545
3645	0.1397701472
3646	0.1397133826
3647	0.1397024384
3648	0.1396574833
3649	0.1396268432
3650	0.1395786809
3651	0.1394883179
3652	0.1394575241
3653	0.1393857272
3654	0.1393692232
3655	0.1393350184
3656	0.1392512492
3657	0.1391957608
3658	0.1391779117
3659	0.1391482428
3660	0.1391311788
3661	0.1390902406
3662	0.1390787042
3663	0.1390284813
3664	0.1389813101
3665	0.1389443248
3666	0.1389137108
3667	0.1387817601
3668	0.1386774213
3669	0.1386658954
3670	0.1386343038
3671	0.1386237747
3672	0.1385580951
3673	0.1384839916
3674	0.1384452131
3675	0.138417004
3676	0.1383543099
3677	0.138339232
3678	0.1383122751
3679	0.1382734064
3680	0.1382068195
3681	0.1381581714
3682	0.1381368898
3683	0.1380956827
3684	0.1380506072
3685	0.1380367846
3686	0.1380286563
3687	0.137916366
3688	0.137867592
3689	0.1378392424
3690	0.1378298918
3691	0.1377690099
3692	0.1377667673
3693	0.1376947559
3694	0.1376653183
3695	0.1376338937
3696	0.13758145
3697	0.137565937
3698	0.1375444274
3699	0.1374954441
3700	0.1374516625
3701	0.1374494088
3702	0.1374290618
3703	0.1373094938
3704	0.1373050181
3705	0.1372821972
3706	0.1372458729
3707	0.1371654998
3708	0.1370709557
3709	0.1370283492
3710	0.1369434502
3711	0.1369221104
3712	0.1368307303
3713	0.1368087596
3714	0.1367593693
3715	0.1366530837
3716	0.1366369182
3717	0.1366226789
3718	0.1365813897
3719	0.1364757844
3720	0.1364344574
3721	0.1363774647
3722	0.1363222366
3723	0.1362901938
3724	0.1362489928
3725	0.1361948452
3726	0.13609129
3727	0.1360697132
3728	0.1360503675
3729	0.1359565986
3730	0.1358985343
3731	0.1358801158
3732	0.135873305
3733	0.13585801
3734	0.1358431405
3735	0.1358292407
3736	0.1357752627
3737	0.1357551313
3738	0.1357092606
3739	0.1356886255
3740	0.1356772348
3741	0.1356609554
3742	0.1356533802
3743	0.1356084719
3744	0.1355542352
3745	0.1355142379
3746	0.1354435684
3747	0.1353902444
3748	0.1353604963
3749	0.1353325787
3750	0.1352729013
3751	0.1352460887
3752	0.1352284385
3753	0.1352158987
3754	0.1351597459
3755	0.1351223216
3756	0.1350417046
3757	0.1350217663
3758	0.1349053753
3759	0.1348789261
3760	0.1347980333
3761	0.1347274151
3762	0.1346805081
3763	0.134660034
3764	0.1346169593
3765	0.134540865
3766	0.1345108492
3767	0.1344258853
3768	0.1343839583
3769	0.1342838844
3770	0.1342781988
3771	0.1342105626
3772	0.1341870033
3773	0.1341456775
3774	0.1340960785
3775	0.1340487805
3776	0.1340128717
3777	0.1340007144
3778	0.1339333383
3779	0.1338744088
3780	0.1338170663
3781	0.1337600189
3782	0.1337372318
3783	0.1336807085
3784	0.1336352298
3785	0.1335782277
3786	0.1335710589
3787	0.1335593415
3788	0.1334828751
3789	0.1334473117
3790	0.1333830884
3791	0.1333388768
3792	0.1333061281
3793	0.133250599
3794	0.1332106729
3795	0.1331928563
3796	0.1331127396
3797	0.1330933021
3798	0.1330442796
3799	0.1330325626
3800	0.1329937536
3801	0.1329413602
3802	0.1328626726
3803	0.1327931831
3804	0.1327334037
3805	0.132680285
3806	0.1326278356
3807	0.1326016121
3808	0.1325743645
3809	0.1325353614
3810	0.1324634086
3811	0.1323950126
3812	0.1323840663
3813	0.1323259301
3814	0.13230535
3815	0.1322517242
3816	0.1322170532
3817	0.132184743
3818	0.1321441684
3819	0.1320963459
3820	0.1320411862
3821	0.1319610087
3822	0.1319248074
3823	0.1318876281
3824	0.131864997
3825	0.13182092
3826	0.1317825454
3827	0.1317176682
3828	0.1317163959
3829	0.131668255
3830	0.1316202453
3831	0.1316089689
3832	0.1315584465
3833	0.1314642381
3834	0.1314275033
3835	0.1314164988
3836	0.1313424915
3837	0.1312693749
3838	0.1312175606
3839	0.1311691041
3840	0.1311518171
3841	0.1310975526
3842	0.1310732863
3843	0.1310424498
3844	0.1309566408
3845	0.130891712
3846	0.1308599886
3847	0.1308584944
3848	0.1308068359
3849	0.1307305774
3850	0.1306868489
3851	0.1306619473
3852	0.1306219584
3853	0.1305678465
3854	0.1305322952
3855	0.1305237028
3856	0.1304746866
3857	0.1304421748
3858	0.1304334236
3859	0.130421871
3860	0.1303220647
3861	0.1303121218
3862	0.1302373928
3863	0.1301628548
3864	0.1301395815
3865	0.1301013165
3866	0.1300714661
3867	0.1299873281
3868	0.1299664648
3869	0.1299195425
3870	0.1299034736
3871	0.1298522771
3872	0.1298074222
3873	0.1297644399
3874	0.129752192
3875	0.1297421097
3876	0.1297249079
3877	0.1297039579
3878	0.1296580094
3879	0.1295940346
3880	0.1295348724
3881	0.1294939098
3882	0.1294115135
3883	0.1293878371
3884	0.1293833981
3885	0.1293511613
3886	0.1293103133
3887	0.1292379573
3888	0.1291724511
3889	0.1291651751
3890	0.1291405546
3891	0.1291056699
3892	0.1290965978
3893	0.1290165706
3894	0.1290031087
3895	0.1289775838
3896	0.128917931
3897	0.1288427016
3898	0.1287800599
3899	0.1287316285
3900	0.1286238192
3901	0.1286013281
3902	0.128549242
3903	0.1285333978
3904	0.1284917821
3905	0.1284390611
3906	0.1283992786
3907	0.1283407192
3908	0.1283221006
3909	0.1282748786
3910	0.1282139001
3911	0.1281555976
3912	0.1280537034
3913	0.1279984792
3914	0.1279846319
3915	0.1279398534
3916	0.1278602145
3917	0.127804064
3918	0.1277472413
3919	0.1276800937
3920	0.1275943081
3921	0.1275787736
3922	0.1275307646
3923	0.1274766967
3924	0.1274406395
3925	0.1274079788
3926	0.1273287153
3927	0.127317352
3928	0.127280217
3929	0.1272445652
3930	0.1272089395
3931	0.1271842295
3932	0.1271101266
3933	0.1270618186
3934	0.1269990418
3935	0.1269293498
3936	0.1268585285
3937	0.1268405221
3938	0.1267882967
3939	0.1267254737
3940	0.1267077338
3941	0.1266093803
3942	0.1265840484
3943	0.1265357363
3944	0.1265032365
3945	0.1264707011
3946	0.1264583009
3947	0.1264477524
3948	0.126365713
3949	0.1262970279
3950	0.126287528
3951	0.1262534473
3952	0.1262305929
3953	0.1262223457
3954	0.126192002
3955	0.1261689817
3956	0.126106437
3957	0.1260950185
3958	0.1260548219
3959	0.1260151665
3960	0.1260067263
3961	0.1259732186
3962	0.125964761
3963	0.1259252347
3964	0.1259053901
3965	0.1258715415
3966	0.1258101286
3967	0.125769343
3968	0.1257560611
3969	0.1257130745
3970	0.1256677701
3971	0.1256511669
3972	0.1255989584
3973	0.1255425444
3974	0.1255230235
3975	0.1255101718
3976	0.1255011471
3977	0.1254442933
3978	0.1254179478
3979	0.1253913147
3980	0.1253725751
3981	0.1253412782
3982	0.1253352579
3983	0.1252545835
3984	0.1251940789
3985	0.125165539
3986	0.1251608066
3987	0.125129225
3988	0.1251092686
3989	0.1250758126
3990	0.1250336162
3991	0.1249424874
3992	0.1249070059
3993	0.1248704829
3994	0.1248185088
3995	0.1247882875
3996	0.1247530741
3997	0.1246965626
3998	0.1246660855
3999	0.1246178514
4000	0.1245701874
4001	0.1245516989
4002	0.1245413915
4003	0.1244802961
4004	0.1244489772
4005	0.1244189373
4006	0.1243735161
4007	0.124359548
4008	0.1243063459
4009	0.1242884866
4010	0.1242560879
4011	0.1242404706
4012	0.1241731056
4013	0.1241337396
4014	0.1240647006
4015	0.1240450863
4016	0.1240238974
4017	0.1239969739
4018	0.1239124446
4019	0.1238729
4020	0.1238108282
4021	0.123787619
4022	0.1237468862
4023	0.1236616546
4024	0.1236335472
4025	0.1235455685
4026	0.12353198
4027	0.1235073335
4028	0.1234724662
4029	0.1233865479
4030	0.1233735097
4031	0.1232702522
4032	0.1232585273
4033	0.1232055507
4034	0.1231884817
4035	0.1231118776
4036	0.1230922088
4037	0.1230759831
4038	0.1230300229
4039	0.1229819395
4040	0.1229565244
4041	0.1229003808
4042	0.1228654301
4043	0.1228534283
4044	0.1227982418
4045	0.1227455825
4046	0.1225868902
4047	0.1225111308
4048	0.122459201
4049	0.122395835
4050	0.1223733369
4051	0.1223592717
4052	0.1223462184
4053	0.1223301091
4054	0.1222663068
4055	0.122220815
4056	0.1221867602
4057	0.1221316584
4058	0.1221189009
4059	0.1220965558
4060	0.1220432531
4061	0.1220289168
4062	0.1220141792
4063	0.1219635402
4064	0.1219049617
4065	0.1218832879
4066	0.1218286869
4067	0.1217721926
4068	0.12171746
4069	0.1216962303
4070	0.1216630412
4071	0.1216322438
4072	0.1216109339
4073	0.1215438193
4074	0.1215242753
4075	0.1214893308
4076	0.1214388072
4077	0.1213717333
4078	0.12130849
4079	0.1212565923
4080	0.1212282953
4081	0.1212043336
4082	0.1211300723
4083	0.1210618583
4084	0.1210394946
4085	0.1210309949
4086	0.1210240052
4087	0.1209193538
4088	0.1208503304
4089	0.1207840603
4090	0.1207235366
4091	0.1206710806
4092	0.1206051359
4093	0.1205559917
4094	0.1204973034
4095	0.1204742627
4096	0.1203810308
4097	0.1203437139
4098	0.1202984627
4099	0.1201985086
4100	0.1201873667
4101	0.1201691134
4102	0.1201281413
4103	0.1200771689
4104	0.1200503703
4105	0.1200456808
4106	0.1199794371
4107	0.1199469183
4108	0.1199236804
4109	0.119889369
4110	0.1198640611
4111	0.1198176387
4112	0.1197737347
4113	0.1197196441
4114	0.1196379795
4115	0.1196096769
4116	0.1195748149
4117	0.119544169
4118	0.1195268339
4119	0.1194796077
4120	0.1194291313
4121	0.1193865085
4122	0.1193558709
4123	0.1192979236
4124	0.1192294611
4125	0.1191998648
4126	0.1191926406
4127	0.1191789765
4128	0.119110997
4129	0.1191019144
4130	0.1190756843
4131	0.1190248902
4132	0.1189099589
4133	0.1188505654
4134	0.1188271094
4135	0.1188097471
4136	0.1187908766
4137	0.1187203755
4138	0.1187031735
4139	0.1186361885
4140	0.1185676635
4141	0.1185493425
4142	0.1185232113
4143	0.1184905898
4144	0.118480987
4145	0.1184563858
4146	0.1183933731
4147	0.1183711988
4148	0.1183598927
4149	0.1183111193
4150	0.1182669252
4151	0.1182415924
4152	0.1182284906
4153	0.1181603524
4154	0.1181243248
4155	0.1180738098
4156	0.1180491931
4157	0.1179867088
4158	0.1179806157
4159	0.1179426716
4160	0.1178423842
4161	0.1177906349
4162	0.1177869596
4163	0.1177527795
4164	0.1177005999
4165	0.117660311
4166	0.1176296631
4167	0.1176134123
4168	0.1175998772
4169	0.1174765269
4170	0.1174432869
4171	0.1174094843
4172	0.1173913818
4173	0.1173834225
4174	0.1173799898
4175	0.1173708487
4176	0.1172604217
4177	0.1172473058
4178	0.1171986318
4179	0.11710474
4180	0.1170544854
4181	0.1169743514
4182	0.1169620031
4183	0.1168812683
4184	0.1168058686
4185	0.1167786817
4186	0.1167176349
4187	0.1166649604
4188	0.116589007
4189	0.1165479387
4190	0.1165267642
4191	0.1164701673
4192	0.1163897257
4193	0.1163725406
4194	0.1163480622
4195	0.1163472669
4196	0.1163116802
4197	0.1162864755
4198	0.1162845251
4199	0.1162347183
4200	0.1162009089
4201	0.1161749154
4202	0.1161502617
4203	0.1161010689
4204	0.1160796666
4205	0.1160705692
4206	0.1160430466
4207	0.1159440934
4208	0.1159352727
4209	0.1158989178
4210	0.1158856479
4211	0.115867318
4212	0.1158200386
4213	0.1157817557
4214	0.1157542397
4215	0.1157336332
4216	0.115718344
4217	0.1156861119
4218	0.1156730479
4219	0.1156289218
4220	0.1155980646
4221	0.1155494432
4222	0.1154976325
4223	0.1154762126
4224	0.1154550027
4225	0.1154179681
4226	0.1153583326
4227	0.1153516697
4228	0.1153188351
4229	0.1152427739
4230	0.1151791266
4231	0.1151481105
4232	0.1150687957
4233	0.1150416214
4234	0.1150203647
4235	0.1150064328
4236	0.1149859496
4237	0.1148711767
4238	0.114851832
4239	0.1148390973
4240	0.114780699
4241	0.1147394377
4242	0.1147154505
4243	0.1146588022
4244	0.1146265649
4245	0.114604147
4246	0.1145982995
4247	0.1145751566
4248	0.1144946143
4249	0.1144520115
4250	0.1144137906
4251	0.1143974181
4252	0.1143683712
4253	0.1142937025
4254	0.1142559075
4255	0.1141993504
4256	0.1141805884
4257	0.1141453857
4258	0.114089578
4259	0.1140698428
4260	0.1140373555
4261	0.1139906388
4262	0.1139749102
4263	0.1139457577
4264	0.1139230867
4265	0.1139134533
4266	0.1138830351
4267	0.1138183081
4268	0.1137219021
4269	0.1136929293
4270	0.1136697371
4271	0.1136208088
4272	0.1135999141
4273	0.1135355148
4274	0.1134900419
4275	0.1134034647
4276	0.1133281731
4277	0.1132352865
4278	0.1131624339
4279	0.1131270194
4280	0.1130979492
4281	0.1130401534
4282	0.1130161139
4283	0.11300895
4284	0.1129689553
4285	0.1129608538
4286	0.1129465417
4287	0.1129390466
4288	0.1129042375
4289	0.1128719318
4290	0.1128689821
4291	0.1128266348
4292	0.1128079803
4293	0.1127870709
4294	0.1127384207
4295	0.1127133949
4296	0.1126684381
4297	0.112662028
4298	0.1125760284
4299	0.1125319094
4300	0.1124253525
4301	0.1123781962
4302	0.1123497968
4303	0.1123296277
4304	0.1123159282
4305	0.112244776
4306	0.1121934009
4307	0.1121500948
4308	0.1121176505
4309	0.1120923147
4310	0.1120665637
4311	0.1120157691
4312	0.1119635431
4313	0.111873696
4314	0.1118521245
4315	0.1118332482
4316	0.1117761525
4317	0.1117543829
4318	0.1116798136
4319	0.1116504084
4320	0.1116049083
4321	0.1115916521
4322	0.1115765673
4323	0.1115668472
4324	0.1115560136
4325	0.1115102335
4326	0.1115024062
4327	0.1114695347
4328	0.1114303271
4329	0.1113374423
4330	0.1112640493
4331	0.1112463884
4332	0.1112264126
4333	0.1111936151
4334	0.1111671534
4335	0.111154139
4336	0.1111256514
4337	0.1111131694
4338	0.1111038973
4339	0.1110325672
4340	0.1110077456
